time	TRIlong	TRIlat	TRImed	BIClong	BICshort	BRA	r_shoulder_elev_reserve	r_elbow_flex_reserve
      0.43728468	      0.02000000	      0.05736556	      0.05847780	      0.33248863	      0.06556253	      0.02000000	      0.03842518	     -0.00430159
      0.44000000	      0.02000000	      0.05736556	      0.05847780	      0.33248863	      0.06556253	      0.02000000	      0.03870573	     -0.00435971
      0.44035473	      0.02000000	      0.06072517	      0.06055307	      0.34334491	      0.06405933	      0.02000000	      0.03874204	     -0.00436801
      0.44070945	      0.02000000	      0.06072517	      0.06055307	      0.34334491	      0.06405933	      0.02000000	      0.03877835	     -0.00437632
      0.44248308	      0.02000000	      0.06072517	      0.06055307	      0.34334491	      0.06405933	      0.02000000	      0.03895992	     -0.00441786
      0.44472729	      0.02000000	      0.06072517	      0.06055307	      0.34334491	      0.06405933	      0.02000000	      0.03918966	     -0.00447042
      0.44785184	      0.02000000	      0.06072517	      0.06055307	      0.34334491	      0.06405933	      0.02000000	      0.03950952	     -0.00454359
      0.45000000	      0.02000000	      0.06072517	      0.06055307	      0.34334491	      0.06405933	      0.02000000	      0.03972943	     -0.00459390
      0.45039679	      0.02000000	      0.06303257	      0.06389600	      0.35414788	      0.06106204	      0.02000000	      0.03976872	     -0.00460501
      0.45079358	      0.02000000	      0.06303257	      0.06389600	      0.35414788	      0.06106204	      0.02000000	      0.03980801	     -0.00461613
      0.45277752	      0.02000000	      0.06303257	      0.06389600	      0.35414788	      0.06106204	      0.02000000	      0.04000445	     -0.00467172
      0.45476146	      0.02000000	      0.06303257	      0.06389600	      0.35414788	      0.06106204	      0.02000000	      0.04020090	     -0.00472730
      0.45820116	      0.02000000	      0.06303257	      0.06389600	      0.35414788	      0.06106204	      0.02000000	      0.04054149	     -0.00482368
      0.46000000	      0.02000000	      0.06303257	      0.06389600	      0.35414788	      0.06106204	      0.02000000	      0.04071960	     -0.00487408
      0.46041099	      0.02000000	      0.06607036	      0.06654139	      0.36453868	      0.05755973	      0.02000000	      0.04075870	     -0.00488790
      0.46082198	      0.02000000	      0.06607036	      0.06654139	      0.36453868	      0.05755973	      0.02000000	      0.04079779	     -0.00490172
      0.46287693	      0.02000000	      0.06607036	      0.06654139	      0.36453868	      0.05755973	      0.02000000	      0.04099328	     -0.00497084
      0.46493188	      0.02000000	      0.06607036	      0.06654139	      0.36453868	      0.05755973	      0.02000000	      0.04118876	     -0.00503997
      0.46842184	      0.02000000	      0.06607036	      0.06654139	      0.36453868	      0.05755973	      0.02000000	      0.04152075	     -0.00515735
      0.47000000	      0.02000000	      0.06607036	      0.06654139	      0.36453868	      0.05755973	      0.02000000	      0.04167088	     -0.00521044
      0.47045582	      0.02000000	      0.06799581	      0.06872657	      0.37470450	      0.05079850	      0.02000000	      0.04173217	     -0.00521990
      0.47091164	      0.02000000	      0.06799581	      0.06872657	      0.37470450	      0.05079850	      0.02000000	      0.04179346	     -0.00522936
      0.47319076	      0.02000000	      0.06799581	      0.06872657	      0.37470450	      0.05079850	      0.02000000	      0.04209989	     -0.00527668
      0.47546987	      0.02000000	      0.06799581	      0.06872657	      0.37470450	      0.05079850	      0.02000000	      0.04240633	     -0.00532399
      0.47939627	      0.02000000	      0.06799581	      0.06872657	      0.37470450	      0.05079850	      0.02000000	      0.04293426	     -0.00540551
      0.48000000	      0.02000000	      0.06799581	      0.06872657	      0.37470450	      0.05079850	      0.02000000	      0.04301543	     -0.00541804
      0.48041744	      0.02000000	      0.07125742	      0.07156616	      0.38469880	      0.04173180	      0.02000000	      0.04306295	     -0.00542771
      0.48083488	      0.02000000	      0.07125742	      0.07156616	      0.38469880	      0.04173180	      0.02000000	      0.04311046	     -0.00543739
      0.48292207	      0.02000000	      0.07125742	      0.07156616	      0.38469880	      0.04173180	      0.02000000	      0.04334803	     -0.00548577
      0.48500927	      0.02000000	      0.07125742	      0.07156616	      0.38469880	      0.04173180	      0.02000000	      0.04358559	     -0.00553415
      0.48848097	      0.02000000	      0.07125742	      0.07156616	      0.38469880	      0.04173180	      0.02000000	      0.04398075	     -0.00561462
      0.49000000	      0.02000000	      0.07125742	      0.07156616	      0.38469880	      0.04173180	      0.02000000	      0.04415364	     -0.00564983
      0.49039544	      0.02000000	      0.07455083	      0.07569110	      0.39463193	      0.03771828	      0.02000000	      0.04417590	     -0.00566076
      0.49079088	      0.02000000	      0.07455083	      0.07569110	      0.39463193	      0.03771828	      0.02000000	      0.04419815	     -0.00567168
      0.49276808	      0.02000000	      0.07455083	      0.07569110	      0.39463193	      0.03771828	      0.02000000	      0.04430942	     -0.00572633
      0.49474528	      0.02000000	      0.07455083	      0.07569110	      0.39463193	      0.03771828	      0.02000000	      0.04442068	     -0.00578097
      0.49804823	      0.02000000	      0.07455083	      0.07569110	      0.39463193	      0.03771828	      0.02000000	      0.04460655	     -0.00587225
      0.50000000	      0.02000000	      0.07455083	      0.07569110	      0.39463193	      0.03771828	      0.02000000	      0.04471639	     -0.00592619
      0.50043928	      0.02000000	      0.07815636	      0.07771456	      0.40456750	      0.03286648	      0.02000000	      0.04477168	     -0.00591866
      0.50087857	      0.02000000	      0.07815636	      0.07771456	      0.40456750	      0.03286648	      0.02000000	      0.04482697	     -0.00591112
      0.50307499	      0.02000000	      0.07815636	      0.07771456	      0.40456750	      0.03286648	      0.02000000	      0.04510343	     -0.00587344
      0.50527141	      0.02000000	      0.07815636	      0.07771456	      0.40456750	      0.03286648	      0.02000000	      0.04537988	     -0.00583575
      0.50898249	      0.02000000	      0.07815636	      0.07771456	      0.40456750	      0.03286648	      0.02000000	      0.04584698	     -0.00577209
      0.51000000	      0.02000000	      0.07815636	      0.07771456	      0.40456750	      0.03286648	      0.02000000	      0.04597505	     -0.00575463
      0.51006437	      0.02000000	      0.08654277	      0.08380155	      0.40313341	      0.09459753	      0.02000000	      0.04598365	     -0.00575303
      0.51012874	      0.02000000	      0.08654277	      0.08380155	      0.40313341	      0.09459753	      0.02000000	      0.04599225	     -0.00575143
      0.51045059	      0.02000000	      0.08654277	      0.08380155	      0.40313341	      0.09459753	      0.02000000	      0.04603523	     -0.00574343
      0.51205985	      0.02000000	      0.08654277	      0.08380155	      0.40313341	      0.09459753	      0.02000000	      0.04625018	     -0.00570342
      0.51409934	      0.02000000	      0.08654277	      0.08380155	      0.40313341	      0.09459753	      0.02000000	      0.04652258	     -0.00565272
      0.51675860	      0.02000000	      0.08654277	      0.08380155	      0.40313341	      0.09459753	      0.02000000	      0.04687776	     -0.00558660
      0.52000000	      0.02000000	      0.08654277	      0.08380155	      0.40313341	      0.09459753	      0.02000000	      0.04731070	     -0.00550602
      0.52016084	      0.02000000	      0.09249089	      0.08943492	      0.41985282	      0.02600000	      0.02000000	      0.04733065	     -0.00552009
      0.52032167	      0.02000000	      0.09249089	      0.08943492	      0.41985282	      0.02600000	      0.02000000	      0.04735060	     -0.00553416
      0.52112585	      0.02000000	      0.09249089	      0.08943492	      0.41985282	      0.02600000	      0.02000000	      0.04745034	     -0.00560452
      0.52331203	      0.02000000	      0.09249089	      0.08943492	      0.41985282	      0.02600000	      0.02000000	      0.04772150	     -0.00579579
      0.52549822	      0.02000000	      0.09249089	      0.08943492	      0.41985282	      0.02600000	      0.02000000	      0.04799266	     -0.00598707
      0.52897405	      0.02000000	      0.09249089	      0.08943492	      0.41985282	      0.02600000	      0.02000000	      0.04842377	     -0.00629117
      0.53000000	      0.02000000	      0.09249089	      0.08943492	      0.41985282	      0.02600000	      0.02000000	      0.04855102	     -0.00638093
      0.53043499	      0.02000000	      0.09429439	      0.09418984	      0.42921881	      0.03000000	      0.02000000	      0.04861370	     -0.00639412
      0.53086998	      0.02000000	      0.09429439	      0.09418984	      0.42921881	      0.03000000	      0.02000000	      0.04867637	     -0.00640730
      0.53304494	      0.02000000	      0.09429439	      0.09418984	      0.42921881	      0.03000000	      0.02000000	      0.04898972	     -0.00647322
      0.53521990	      0.02000000	      0.09429439	      0.09418984	      0.42921881	      0.03000000	      0.02000000	      0.04930308	     -0.00653913
      0.53890718	      0.02000000	      0.09429439	      0.09418984	      0.42921881	      0.03000000	      0.02000000	      0.04983432	     -0.00665089
      0.54000000	      0.02000000	      0.09429439	      0.09418984	      0.42921881	      0.03000000	      0.02000000	      0.04999177	     -0.00668401
      0.54034429	      0.02000000	      0.09943007	      0.09757806	      0.43996279	      0.02600000	      0.02000000	      0.05003706	     -0.00670381
      0.54068858	      0.02000000	      0.09943007	      0.09757806	      0.43996279	      0.02600000	      0.02000000	      0.05008235	     -0.00672361
      0.54241003	      0.02000000	      0.09943007	      0.09757806	      0.43996279	      0.02600000	      0.02000000	      0.05030880	     -0.00682262
      0.54485027	      0.02000000	      0.09943007	      0.09757806	      0.43996279	      0.02600000	      0.02000000	      0.05062980	     -0.00696298
      0.54788524	      0.02000000	      0.09943007	      0.09757806	      0.43996279	      0.02600000	      0.02000000	      0.05102905	     -0.00713754
      0.55000000	      0.02000000	      0.09943007	      0.09757806	      0.43996279	      0.02600000	      0.02000000	      0.05130724	     -0.00725917
      0.55046986	      0.02000000	      0.10283530	      0.10144070	      0.44785000	      0.02400000	      0.02000000	      0.05137421	     -0.00727571
      0.55093971	      0.02000000	      0.10283530	      0.10144070	      0.44785000	      0.02400000	      0.02000000	      0.05144119	     -0.00729225
      0.55328899	      0.02000000	      0.10283530	      0.10144070	      0.44785000	      0.02400000	      0.02000000	      0.05177607	     -0.00737493
      0.55563827	      0.02000000	      0.10283530	      0.10144070	      0.44785000	      0.02400000	      0.02000000	      0.05211096	     -0.00745762
      0.55936972	      0.02000000	      0.10283530	      0.10144070	      0.44785000	      0.02400000	      0.02000000	      0.05264287	     -0.00758895
      0.56000000	      0.02000000	      0.10283530	      0.10144070	      0.44785000	      0.02400000	      0.02000000	      0.05273271	     -0.00761113
      0.56032871	      0.02000000	      0.10843277	      0.10616170	      0.45804070	      0.02600000	      0.02000000	      0.05278137	     -0.00761492
      0.56065741	      0.02000000	      0.10843277	      0.10616170	      0.45804070	      0.02600000	      0.02000000	      0.05283002	     -0.00761871
      0.56230094	      0.02000000	      0.10843277	      0.10616170	      0.45804070	      0.02600000	      0.02000000	      0.05307328	     -0.00763765
      0.56476945	      0.02000000	      0.10843277	      0.10616170	      0.45804070	      0.02600000	      0.02000000	      0.05343864	     -0.00766610
      0.56723796	      0.02000000	      0.10843277	      0.10616170	      0.45804070	      0.02600000	      0.02000000	      0.05380401	     -0.00769455
      0.57000000	      0.02000000	      0.10843277	      0.10616170	      0.45804070	      0.02600000	      0.02000000	      0.05421282	     -0.00772639
      0.57038103	      0.02000000	      0.11395618	      0.11047170	      0.46363654	      0.04448058	      0.02000000	      0.05426993	     -0.00773802
      0.57076206	      0.02000000	      0.11395618	      0.11047170	      0.46363654	      0.04448058	      0.02000000	      0.05432703	     -0.00774966
      0.57266720	      0.02000000	      0.11395618	      0.11047170	      0.46363654	      0.04448058	      0.02000000	      0.05461255	     -0.00780785
      0.57517155	      0.02000000	      0.11395618	      0.11047170	      0.46363654	      0.04448058	      0.02000000	      0.05498786	     -0.00788434
      0.57836036	      0.02000000	      0.11395618	      0.11047170	      0.46363654	      0.04448058	      0.02000000	      0.05546576	     -0.00798173
      0.58000000	      0.02000000	      0.11395618	      0.11047170	      0.46363654	      0.04448058	      0.02000000	      0.05571149	     -0.00803181
      0.58031200	      0.02000000	      0.11799638	      0.11778695	      0.47334970	      0.02400000	      0.02000000	      0.05575978	     -0.00804957
      0.58062401	      0.02000000	      0.11799638	      0.11778695	      0.47334970	      0.02400000	      0.02000000	      0.05580808	     -0.00806734
      0.58218402	      0.02000000	      0.11799638	      0.11778695	      0.47334970	      0.02400000	      0.02000000	      0.05604956	     -0.00815616
      0.58473911	      0.02000000	      0.11799638	      0.11778695	      0.47334970	      0.02400000	      0.02000000	      0.05644506	     -0.00830164
      0.58729419	      0.02000000	      0.11799638	      0.11778695	      0.47334970	      0.02400000	      0.02000000	      0.05684057	     -0.00844712
      0.59000000	      0.02000000	      0.11799638	      0.11778695	      0.47334970	      0.02400000	      0.02000000	      0.05725941	     -0.00860119
      0.59036521	      0.02000000	      0.12407091	      0.12217891	      0.48067855	      0.02400000	      0.02000000	      0.05731739	     -0.00861847
      0.59073043	      0.02000000	      0.12407091	      0.12217891	      0.48067855	      0.02400000	      0.02000000	      0.05737536	     -0.00863574
      0.59255650	      0.02000000	      0.12407091	      0.12217891	      0.48067855	      0.02400000	      0.02000000	      0.05766524	     -0.00872214
      0.59517923	      0.02000000	      0.12407091	      0.12217891	      0.48067855	      0.02400000	      0.02000000	      0.05808159	     -0.00884623
      0.59834155	      0.02000000	      0.12407091	      0.12217891	      0.48067855	      0.02400000	      0.02000000	      0.05858359	     -0.00899584
      0.60000000	      0.02000000	      0.12407091	      0.12217891	      0.48067855	      0.02400000	      0.02000000	      0.05884687	     -0.00907430
      0.60038609	      0.02000000	      0.12900112	      0.12707053	      0.48824421	      0.02200000	      0.02000000	      0.05891028	     -0.00909373
      0.60077218	      0.02000000	      0.12900112	      0.12707053	      0.48824421	      0.02200000	      0.02000000	      0.05897370	     -0.00911315
      0.60270262	      0.02000000	      0.12900112	      0.12707053	      0.48824421	      0.02200000	      0.02000000	      0.05929080	     -0.00921026
      0.60539027	      0.02000000	      0.12900112	      0.12707053	      0.48824421	      0.02200000	      0.02000000	      0.05973227	     -0.00934545
      0.60868462	      0.02000000	      0.12900112	      0.12707053	      0.48824421	      0.02200000	      0.02000000	      0.06027340	     -0.00951117
      0.61000000	      0.02000000	      0.12900112	      0.12707053	      0.48824421	      0.02200000	      0.02000000	      0.06048947	     -0.00957734
      0.61028072	      0.02000000	      0.13660517	      0.13526187	      0.49577072	      0.02600000	      0.02000000	      0.06053408	     -0.00959089
      0.61056144	      0.02000000	      0.13660517	      0.13526187	      0.49577072	      0.02600000	      0.02000000	      0.06057868	     -0.00960444
      0.61196504	      0.02000000	      0.13660517	      0.13526187	      0.49577072	      0.02600000	      0.02000000	      0.06080172	     -0.00967221
      0.61461765	      0.02000000	      0.13660517	      0.13526187	      0.49577072	      0.02600000	      0.02000000	      0.06122323	     -0.00980027
      0.61727026	      0.02000000	      0.13660517	      0.13526187	      0.49577072	      0.02600000	      0.02000000	      0.06164473	     -0.00992833
      0.62000000	      0.02000000	      0.13660517	      0.13526187	      0.49577072	      0.02600000	      0.02000000	      0.06207849	     -0.01006012
      0.62040437	      0.02000000	      0.14230701	      0.14015564	      0.50016571	      0.02200000	      0.02000000	      0.06214983	     -0.01008258
      0.62080874	      0.02000000	      0.14230701	      0.14015564	      0.50016571	      0.02200000	      0.02000000	      0.06222117	     -0.01010505
      0.62283059	      0.02000000	      0.14230701	      0.14015564	      0.50016571	      0.02200000	      0.02000000	      0.06257784	     -0.01021735
      0.62562603	      0.02000000	      0.14230701	      0.14015564	      0.50016571	      0.02200000	      0.02000000	      0.06307099	     -0.01037263
      0.62902230	      0.02000000	      0.14230701	      0.14015564	      0.50016571	      0.02200000	      0.02000000	      0.06367014	     -0.01056128
      0.63000000	      0.02000000	      0.14230701	      0.14015564	      0.50016571	      0.02200000	      0.02000000	      0.06384261	     -0.01061559
      0.63032621	      0.02000000	      0.14845753	      0.14755133	      0.50713553	      0.02200000	      0.02000000	      0.06389711	     -0.01063439
      0.63065242	      0.02000000	      0.14845753	      0.14755133	      0.50713553	      0.02200000	      0.02000000	      0.06395160	     -0.01065319
      0.63228346	      0.02000000	      0.14845753	      0.14755133	      0.50713553	      0.02200000	      0.02000000	      0.06422406	     -0.01074719
      0.63509133	      0.02000000	      0.14845753	      0.14755133	      0.50713553	      0.02200000	      0.02000000	      0.06469310	     -0.01090902
      0.63789920	      0.02000000	      0.14845753	      0.14755133	      0.50713553	      0.02200000	      0.02000000	      0.06516214	     -0.01107085
      0.64000000	      0.02000000	      0.14845753	      0.14755133	      0.50713553	      0.02200000	      0.02000000	      0.06551307	     -0.01119193
      0.64041657	      0.02000000	      0.15384866	      0.15292230	      0.51092672	      0.02200000	      0.02000000	      0.06558346	     -0.01121701
      0.64083314	      0.02000000	      0.15384866	      0.15292230	      0.51092672	      0.02200000	      0.02000000	      0.06565385	     -0.01124208
      0.64291600	      0.02000000	      0.15384866	      0.15292230	      0.51092672	      0.02200000	      0.02000000	      0.06600579	     -0.01136744
      0.64583103	      0.02000000	      0.15384866	      0.15292230	      0.51092672	      0.02200000	      0.02000000	      0.06649835	     -0.01154289
      0.64874606	      0.02000000	      0.15384866	      0.15292230	      0.51092672	      0.02200000	      0.02000000	      0.06699091	     -0.01171834
      0.65000000	      0.02000000	      0.15384866	      0.15292230	      0.51092672	      0.02200000	      0.02000000	      0.06720279	     -0.01179381
      0.65032401	      0.02000000	      0.16261485	      0.15913657	      0.51296951	      0.02200000	      0.02000000	      0.06725874	     -0.01181407
      0.65064802	      0.02000000	      0.16261485	      0.15913657	      0.51296951	      0.02200000	      0.02000000	      0.06731469	     -0.01183432
      0.65226805	      0.02000000	      0.16261485	      0.15913657	      0.51296951	      0.02200000	      0.02000000	      0.06759442	     -0.01193558
      0.65519840	      0.02000000	      0.16261485	      0.15913657	      0.51296951	      0.02200000	      0.02000000	      0.06810041	     -0.01211875
      0.65812874	      0.02000000	      0.16261485	      0.15913657	      0.51296951	      0.02200000	      0.02000000	      0.06860640	     -0.01230191
      0.66000000	      0.02000000	      0.16261485	      0.15913657	      0.51296951	      0.02200000	      0.02000000	      0.06892951	     -0.01241888
      0.66031709	      0.02000000	      0.16903678	      0.16816069	      0.51671457	      0.02200000	      0.02000000	      0.06898558	     -0.01243966
      0.66063417	      0.02000000	      0.16903678	      0.16816069	      0.51671457	      0.02200000	      0.02000000	      0.06904165	     -0.01246045
      0.66221961	      0.02000000	      0.16903678	      0.16816069	      0.51671457	      0.02200000	      0.02000000	      0.06932200	     -0.01256438
      0.66522216	      0.02000000	      0.16903678	      0.16816069	      0.51671457	      0.02200000	      0.02000000	      0.06985292	     -0.01276122
      0.66822470	      0.02000000	      0.16903678	      0.16816069	      0.51671457	      0.02200000	      0.02000000	      0.07038385	     -0.01295806
      0.67000000	      0.02000000	      0.16903678	      0.16816069	      0.51671457	      0.02200000	      0.02000000	      0.07069777	     -0.01307444
      0.67041129	      0.02000000	      0.17565868	      0.17320365	      0.51937543	      0.02200000	      0.02000000	      0.07076857	     -0.01310432
      0.67082257	      0.02000000	      0.17565868	      0.17320365	      0.51937543	      0.02200000	      0.02000000	      0.07083937	     -0.01313420
      0.67287900	      0.02000000	      0.17565868	      0.17320365	      0.51937543	      0.02200000	      0.02000000	      0.07119338	     -0.01328359
      0.67601996	      0.02000000	      0.17565868	      0.17320365	      0.51937543	      0.02200000	      0.02000000	      0.07173408	     -0.01351178
      0.67916091	      0.02000000	      0.17565868	      0.17320365	      0.51937543	      0.02200000	      0.02000000	      0.07227478	     -0.01373997
      0.68000000	      0.02000000	      0.17565868	      0.17320365	      0.51937543	      0.02200000	      0.02000000	      0.07241923	     -0.01380093
      0.68028335	      0.02000000	      0.18460993	      0.18303139	      0.52171293	      0.02200000	      0.02000000	      0.07247185	     -0.01382123
      0.68056670	      0.02000000	      0.18460993	      0.18303139	      0.52171293	      0.02200000	      0.02000000	      0.07252447	     -0.01384153
      0.68198344	      0.02000000	      0.18460993	      0.18303139	      0.52171293	      0.02200000	      0.02000000	      0.07278757	     -0.01394303
      0.68513225	      0.02000000	      0.18460993	      0.18303139	      0.52171293	      0.02200000	      0.02000000	      0.07337234	     -0.01416862
      0.68828106	      0.02000000	      0.18460993	      0.18303139	      0.52171293	      0.02200000	      0.02000000	      0.07395710	     -0.01439422
      0.69000000	      0.02000000	      0.18460993	      0.18303139	      0.52171293	      0.02200000	      0.02000000	      0.07427633	     -0.01451737
      0.69053667	      0.02000000	      0.18961280	      0.18788099	      0.52449741	      0.02200000	      0.02000000	      0.07436465	     -0.01454778
      0.69107335	      0.02000000	      0.18961280	      0.18788099	      0.52449741	      0.02200000	      0.02000000	      0.07445296	     -0.01457820
      0.69375672	      0.02000000	      0.18961280	      0.18788099	      0.52449741	      0.02200000	      0.02000000	      0.07489455	     -0.01473027
      0.69706279	      0.02000000	      0.18961280	      0.18788099	      0.52449741	      0.02200000	      0.02000000	      0.07543862	     -0.01491763
      0.70000000	      0.02000000	      0.18961280	      0.18788099	      0.52449741	      0.02200000	      0.02000000	      0.07592198	     -0.01508408
      0.70058400	      0.02000000	      0.19454446	      0.19122476	      0.52731956	      0.02200000	      0.02000000	      0.07598574	     -0.01510773
      0.70116801	      0.02000000	      0.19454446	      0.19122476	      0.52731956	      0.02200000	      0.02000000	      0.07604950	     -0.01513138
      0.70408802	      0.02000000	      0.19454446	      0.19122476	      0.52731956	      0.02200000	      0.02000000	      0.07636831	     -0.01524962
      0.70775734	      0.02000000	      0.19454446	      0.19122476	      0.52731956	      0.02200000	      0.02000000	      0.07676893	     -0.01539819
      0.71000000	      0.02000000	      0.19454446	      0.19122476	      0.52731956	      0.02200000	      0.02000000	      0.07701378	     -0.01548900
      0.71040567	      0.02000000	      0.20003116	      0.19836626	      0.52999935	      0.02200000	      0.02000000	      0.07705937	     -0.01551335
      0.71081135	      0.02000000	      0.20003116	      0.19836626	      0.52999935	      0.02200000	      0.02000000	      0.07710496	     -0.01553770
      0.71283972	      0.02000000	      0.20003116	      0.19836626	      0.52999935	      0.02200000	      0.02000000	      0.07733290	     -0.01565946
      0.71637204	      0.02000000	      0.20003116	      0.19836626	      0.52999935	      0.02200000	      0.02000000	      0.07772985	     -0.01587148
      0.71990437	      0.02000000	      0.20003116	      0.19836626	      0.52999935	      0.02200000	      0.02000000	      0.07812679	     -0.01608351
      0.72000000	      0.02000000	      0.20003116	      0.19836626	      0.52999935	      0.02200000	      0.02000000	      0.07813754	     -0.01608925
      0.72046186	      0.02000000	      0.20589622	      0.20353587	      0.53249631	      0.02200000	      0.02000000	      0.07819369	     -0.01609818
      0.72092373	      0.02000000	      0.20589622	      0.20353587	      0.53249631	      0.02200000	      0.02000000	      0.07824983	     -0.01610711
      0.72323305	      0.02000000	      0.20589622	      0.20353587	      0.53249631	      0.02200000	      0.02000000	      0.07853057	     -0.01615175
      0.72690313	      0.02000000	      0.20589622	      0.20353587	      0.53249631	      0.02200000	      0.02000000	      0.07897672	     -0.01622270
      0.73000000	      0.02000000	      0.20589622	      0.20353587	      0.53249631	      0.02200000	      0.02000000	      0.07935320	     -0.01628256
      0.73045935	      0.02000000	      0.21194522	      0.20952891	      0.53609874	      0.02200000	      0.02000000	      0.07940924	     -0.01630408
      0.73091870	      0.02000000	      0.21194522	      0.20952891	      0.53609874	      0.02200000	      0.02000000	      0.07946528	     -0.01632560
      0.73321544	      0.02000000	      0.21194522	      0.20952891	      0.53609874	      0.02200000	      0.02000000	      0.07974550	     -0.01643319
      0.73687314	      0.02000000	      0.21194522	      0.20952891	      0.53609874	      0.02200000	      0.02000000	      0.08019176	     -0.01660453
      0.74000000	      0.02000000	      0.21194522	      0.20952891	      0.53609874	      0.02200000	      0.02000000	      0.08057326	     -0.01675101
      0.74046956	      0.02000000	      0.21792025	      0.21570525	      0.53761467	      0.02000000	      0.02000000	      0.08063234	     -0.01677259
      0.74093913	      0.02000000	      0.21792025	      0.21570525	      0.53761467	      0.02000000	      0.02000000	      0.08069142	     -0.01679418
      0.74328694	      0.02000000	      0.21792025	      0.21570525	      0.53761467	      0.02000000	      0.02000000	      0.08098681	     -0.01690210
      0.74699153	      0.02000000	      0.21792025	      0.21570525	      0.53761467	      0.02000000	      0.02000000	      0.08145292	     -0.01707239
      0.75000000	      0.02000000	      0.21792025	      0.21570525	      0.53761467	      0.02000000	      0.02000000	      0.08183144	     -0.01721068
      0.75037722	      0.02000000	      0.22533083	      0.22202393	      0.54162129	      0.02200000	      0.02000000	      0.08187746	     -0.01722543
      0.75075444	      0.02000000	      0.22533083	      0.22202393	      0.54162129	      0.02200000	      0.02000000	      0.08192348	     -0.01724018
      0.75264053	      0.02000000	      0.22533083	      0.22202393	      0.54162129	      0.02200000	      0.02000000	      0.08215357	     -0.01731392
      0.75649533	      0.02000000	      0.22533083	      0.22202393	      0.54162129	      0.02200000	      0.02000000	      0.08262384	     -0.01746465
      0.76000000	      0.02000000	      0.22533083	      0.22202393	      0.54162129	      0.02200000	      0.02000000	      0.08305139	     -0.01760168
      0.76048202	      0.02000000	      0.23089588	      0.22843287	      0.54435164	      0.02200000	      0.02000000	      0.08311792	     -0.01763001
      0.76096404	      0.02000000	      0.23089588	      0.22843287	      0.54435164	      0.02200000	      0.02000000	      0.08318445	     -0.01765833
      0.76337415	      0.02000000	      0.23089588	      0.22843287	      0.54435164	      0.02200000	      0.02000000	      0.08351709	     -0.01779996
      0.76724261	      0.02000000	      0.23089588	      0.22843287	      0.54435164	      0.02200000	      0.02000000	      0.08405102	     -0.01802727
      0.77000000	      0.02000000	      0.23089588	      0.22843287	      0.54435164	      0.02200000	      0.02000000	      0.08443159	     -0.01818930
      0.77037523	      0.02000000	      0.23902939	      0.23488168	      0.54285281	      0.02200000	      0.02000000	      0.08448304	     -0.01822067
      0.77075045	      0.02000000	      0.23902939	      0.23488168	      0.54285281	      0.02200000	      0.02000000	      0.08453449	     -0.01825203
      0.77262659	      0.02000000	      0.23902939	      0.23488168	      0.54285281	      0.02200000	      0.02000000	      0.08479174	     -0.01840884
      0.77659027	      0.02000000	      0.23902939	      0.23488168	      0.54285281	      0.02200000	      0.02000000	      0.08533521	     -0.01874013
      0.78000000	      0.02000000	      0.23902939	      0.23488168	      0.54285281	      0.02200000	      0.02000000	      0.08580274	     -0.01902512
      0.78042169	      0.02000000	      0.24409002	      0.24125434	      0.54965547	      0.02200000	      0.02000000	      0.08585658	     -0.01904461
      0.78084338	      0.02000000	      0.24409002	      0.24125434	      0.54965547	      0.02200000	      0.02000000	      0.08591042	     -0.01906409
      0.78295183	      0.02000000	      0.24409002	      0.24125434	      0.54965547	      0.02200000	      0.02000000	      0.08617961	     -0.01916152
      0.78714039	      0.02000000	      0.24409002	      0.24125434	      0.54965547	      0.02200000	      0.02000000	      0.08671439	     -0.01935505
      0.79000000	      0.02000000	      0.24409002	      0.24125434	      0.54965547	      0.02200000	      0.02000000	      0.08707950	     -0.01948719
      0.79039054	      0.02000000	      0.25157067	      0.24748132	      0.54192193	      0.02200000	      0.02000000	      0.08712550	     -0.01950119
      0.79078108	      0.02000000	      0.25157067	      0.24748132	      0.54192193	      0.02200000	      0.02000000	      0.08717151	     -0.01951519
      0.79273379	      0.02000000	      0.25157067	      0.24748132	      0.54192193	      0.02200000	      0.02000000	      0.08740155	     -0.01958519
      0.79688791	      0.02000000	      0.25157067	      0.24748132	      0.54192193	      0.02200000	      0.02000000	      0.08789091	     -0.01973411
      0.80000000	      0.02000000	      0.25157067	      0.24748132	      0.54192193	      0.02200000	      0.02000000	      0.08825753	     -0.01984568
      0.80052843	      0.02000000	      0.25666115	      0.25347844	      0.54730849	      0.02000000	      0.02000000	      0.08831244	     -0.01986266
      0.80105685	      0.02000000	      0.25666115	      0.25347844	      0.54730849	      0.02000000	      0.02000000	      0.08836735	     -0.01987964
      0.80369899	      0.02000000	      0.25666115	      0.25347844	      0.54730849	      0.02000000	      0.02000000	      0.08864189	     -0.01996455
      0.80786136	      0.02000000	      0.25666115	      0.25347844	      0.54730849	      0.02000000	      0.02000000	      0.08907440	     -0.02009832
      0.81000000	      0.02000000	      0.25666115	      0.25347844	      0.54730849	      0.02000000	      0.02000000	      0.08929662	     -0.02016704
      0.81052868	      0.02000000	      0.26268636	      0.25906021	      0.54432518	      0.02000000	      0.02000000	      0.08934549	     -0.02019377
      0.81105736	      0.02000000	      0.26268636	      0.25906021	      0.54432518	      0.02000000	      0.02000000	      0.08939435	     -0.02022050
