simTimestamp; umbergerTotal_m0; umbergerTotal_m1; umbergerTotal_m2; umbergerTotal_m3; umbergerTotal_m4; umbergerTotal_m5 
29.243; 0.00496801465222; 0.00470454758733; 0.00469709292662; 0.00407878799999; 0.00459796347223; 0.00428397887739
29.244; 0.00495725995252; 0.00470465134725; 0.00469716194294; 0.004078788; 0.00459918539255; 0.00428459755717
29.245; 0.00494560007101; 0.00470472686768; 0.0046972043082; 0.004078788; 0.00460023403786; 0.00428159695791
29.246; 0.00493298412073; 0.00470477390378; 0.00469721980454; 0.00407878799999; 0.00460112851125; 0.00428086458333
29.247; 0.00491935817453; 0.00470479221395; 0.00469720821382; 0.004078788; 0.0046018853442; 0.00427867947323
29.248; 0.00490466481696; 0.00470478160629; 0.00469716936719; 0.00409355468053; 0.00460251906924; 0.00427729512626
29.249; 0.00488884305732; 0.00470474192049; 0.0046971031252; 0.00411365753283; 0.00460304251763; 0.00427540541202
29.25; 0.00487182800313; 0.00470467304146; 0.00469700939199; 0.00413331156242; 0.00460346712148; 0.00427372673646
29.251; 0.00485355064368; 0.00470457489844; 0.00469688811399; 0.00415252462159; 0.00460380311417; 0.00427188114583
29.252; 0.00483393754766; 0.00470444747057; 0.00469673928538; 0.00417130423035; 0.0046040597081; 0.00427005080366
29.253; 0.00481291057652; 0.00470429079023; 0.0046965629513; 0.00418965750307; 0.00460424523131; 0.00426814655371
29.254; 0.00479118822255; 0.00470410494709; 0.00469635921172; 0.00420752192874; 0.00460436724327; 0.00426620163472
29.255; 0.00477856093334; 0.004703890093; 0.00469612822618; 0.00422463848571; 0.0046044326305; 0.00426419673082
29.256; 0.0047633234658; 0.00470364646106; 0.00469587023403; 0.00424137731177; 0.00460444768775; 0.00426213189425
29.257; 0.00473861842501; 0.00470337439674; 0.00469558558524; 0.004257739772; 0.00460441821003; 0.00425999965072
29.258; 0.00469884653926; 0.00470307433358; 0.00469527471088; 0.00427372475427; 0.00460434956367; 0.00425779472958
29.259; 0.00463830164317; 0.00470274671594; 0.00469493804238; 0.00428933439143; 0.00460424667643; 0.00425550942466
