simTimestamp; umbergerTotal_m0; umbergerTotal_m1; umbergerTotal_m2; umbergerTotal_m3; umbergerTotal_m4; umbergerTotal_m5 
12.789; 0.0049582872327; 0.00461005845634; 0.00460855367246; 0.00440364808643; 0.00457169672591; 0.00448796986392
12.79; 0.00495630166361; 0.00460874482851; 0.00460725785601; 0.00441055959986; 0.00457327628713; 0.00449268225999
12.791; 0.00495428160542; 0.00460742625054; 0.00460595730108; 0.00441735786837; 0.0045747718922; 0.0044973453089
12.792; 0.00495222691084; 0.00460610296969; 0.0046046522552; 0.00442403949041; 0.00457618829998; 0.00450195810679
12.793; 0.00495013744784; 0.00460477525393; 0.00460334298665; 0.00443060095608; 0.00457752992732; 0.00450651968592
12.794; 0.00494801310052; 0.00460344339256; 0.00460202978511; 0.00443703866409; 0.00457880087182; 0.00451102901603
12.795; 0.00494585377005; 0.00460210769682; 0.00460071296218; 0.00444334894116; 0.00458000493504; 0.00451548500599
12.796; 0.0049436593758; 0.00460076850063; 0.00459939285214; 0.00444952806395; 0.00458114564566; 0.00451988650552
12.797; 0.00494142985624; 0.00459942616112; 0.00459806981245; 0.00445557228315; 0.00458222628166; 0.00452423230716
12.798; 0.00493916517; 0.00459808105919; 0.00459674422434; 0.00446147784999; 0.00458324989173; 0.00452852114846
12.799; 0.00493686529703; 0.00459673360026; 0.00459541649345; 0.0044672410449; 0.00458421931534; 0.00453275171453
12.8; 0.00493453023958; 0.00459538421469; 0.00459408705033; 0.00447285820798; 0.00458513720145; 0.00453692264084
12.801; 0.00493216002336; 0.00459403335837; 0.00459275635099; 0.00447832577114; 0.00458600602571; 0.00454103251645
12.802; 0.00492975469869; 0.00459268151335; 0.00459142487752; 0.00448364029149; 0.00458682810641; 0.00454507988775
12.803; 0.00492731434156; 0.00459132918824; 0.00459009313847; 0.00448879848535; 0.00458760561881; 0.00454906326257
12.804; 0.00492483905476; 0.0045899769187; 0.00458876166932; 0.0044937972626; 0.00458834060827; 0.00455298111492
12.805; 0.00492232896905; 0.00458862526792; 0.00458743103298; 0.00449863376062; 0.00458903500208; 0.00455683189032
12.806; 0.0049197842442; 0.0045872748269; 0.00458610182001; 0.00450330537724; 0.00458969062012; 0.00456061401169
12.807; 0.00491720506999; 0.00458592621474; 0.00458477464894; 0.00450780980196; 0.00459030918437; 0.0045643258859
12.808; 0.00491459166735; 0.00458458007896; 0.0045834501665; 0.00451214504515; 0.00459089232763; 0.00456796591114
12.809; 0.00491194428922; 0.00458323709543; 0.00458212904763; 0.00451630946402; 0.00459144160114; 0.00457153248475
12.81; 0.00490926322143; 0.00458189796851; 0.00458081199548; 0.00452030178542; 0.00459195848154; 0.00457502401194
12.811; 0.00490654878352; 0.00458056343084; 0.00457949974125; 0.00452412112454; 0.00459244437699; 0.004578438915
12.812; 0.00490380132949; 0.00457923424318; 0.00457819304396; 0.00452776699939; 0.00459290063284; 0.00458177564337
12.813; 0.0049010212483; 0.00457791119388; 0.00457689268991; 0.00453123934058; 0.00459332853647; 0.00458503268408
12.814; 0.00489820896439; 0.00457659509841; 0.00457559949215; 0.00453453849636; 0.00459372932176; 0.00458820857282
12.815; 0.00489536493802; 0.00457528679861; 0.00457431428969; 0.00453766523292; 0.00459410417309; 0.00459130190556
12.816; 0.00489248966544; 0.00457398716178; 0.00457303794656; 0.00454062072988; 0.00459445422888; 0.00459431135028
12.817; 0.00488958367887; 0.00457269707954; 0.00457177135064; 0.00454340657125; 0.00459478058466; 0.00459723565915
12.818; 0.00488664754646; 0.00457141746663; 0.00457051541235; 0.00454602473233; 0.00459508429604; 0.00460007368075
12.819; 0.00488368187187; 0.00457014925937; 0.00456927106314; 0.00454847756261; 0.00459536638104; 0.00460282437221
12.82; 0.00488068729375; 0.00456889341395; 0.00456803925367; 0.00455076776543; 0.00459562782236; 0.00460548681117
12.821; 0.00487766448512; 0.00456765090466; 0.004566820952; 0.00455289837484; 0.0045958695694; 0.00460806020748
12.822; 0.00487461415239; 0.00456642272166; 0.00456561714135; 0.00455487273015; 0.00459609253982; 0.00461054391425
12.823; 0.00487153703426; 0.00456520986882; 0.00456442881785; 0.0045566944487; 0.00459629762112; 0.00461293743825
12.824; 0.00486843390039; 0.00456401336116; 0.00456325698791; 0.00456042810183; 0.00459648567187; 0.00461524044947
12.825; 0.00486530552661; 0.00456283420265; 0.00456210264462; 0.00456545139709; 0.00459665752824; 0.00461745285183
12.826; 0.0048621526032; 0.00456167330658; 0.00456096668316; 0.00457037093783; 0.00459681402272; 0.004619574991
12.827; 0.00485897570952; 0.00456053146959; 0.00455984987496; 0.00457517680483; 0.00459695598229; 0.00462160762042
12.828; 0.00485577533362; 0.00455940938488; 0.00455875288382; 0.00457986053458; 0.00459708421724; 0.00462355177686
12.829; 0.00485255188794; 0.00455830765431; 0.00455767627995; 0.00458441505366; 0.00459719951353; 0.00462540870412
12.83; 0.00484930572121; 0.0045572267984; 0.00455662055146; 0.00458883460692; 0.00459730262791; 0.00462717980579
12.831; 0.00484603712747; 0.00455616726497; 0.00455558611386; 0.00459311468041; 0.00459739428525; 0.00462886661409
12.832; 0.00484274635299; 0.00455512943623; 0.00455457331785; 0.00459725191999; 0.00459747517698; 0.00463047076768
12.833; 0.00483943360176; 0.00455411363504; 0.00455358245596; 0.00460124404688; 0.00459754596056; 0.00463199399489
12.834; 0.00483609903999; 0.00455312013039; 0.00455261376832; 0.00460508977126; 0.00459760725974; 0.00463343810025
12.835; 0.00483274279973; 0.0045521491422; 0.00455166744753; 0.0046087887047; 0.00459765966498; 0.00463480495313
12.836; 0.00482936498197; 0.00455120084554; 0.00455074364304; 0.00461234127272; 0.00459770373439; 0.00463609647791
12.837; 0.00482596565941; 0.00455027537465; 0.00454984246513; 0.00461574862841; 0.00459773999482; 0.00463731464524
12.838; 0.00482254487879; 0.00454937282635; 0.00454901122316; 0.00461901256778; 0.00459776894296; 0.00463846146414
12.839; 0.00481910266325; 0.00454875289; 0.00454861646686; 0.00462213544757; 0.00459779104664; 0.00464011714833
12.84; 0.0048156390127; 0.00454843623215; 0.00454829274987; 0.00462512010813; 0.00459780674633; 0.00464326035056
