simTimestamp; umbergerTotal_m0; umbergerTotal_m1; umbergerTotal_m2; umbergerTotal_m3; umbergerTotal_m4; umbergerTotal_m5 
21.343; 0.00418727358819; 0.00457984496873; 0.00457880953625; 0.00468512402496; 0.00460948990469; 0.00458696671711
21.344; 0.00418078732931; 0.00457946408389; 0.00457844344728; 0.00468619618137; 0.00460932013007; 0.00458771847178
21.345; 0.00417435444386; 0.00457909446002; 0.00457808824999; 0.00468721966988; 0.00460915312998; 0.00458844507499
21.346; 0.0041679749649; 0.00457873589344; 0.00457774374688; 0.00468819702286; 0.00460898886233; 0.00458914717337
21.347; 0.00416164893545; 0.00457838818657; 0.00457740974646; 0.00468913063397; 0.00460882728408; 0.00458982538669
21.348; 0.00415537640784; 0.00457805114797; 0.00457708606333; 0.00469002276325; 0.0046086683515; 0.00459048030915
21.349; 0.00414915744302; 0.00457772459223; 0.00457677251799; 0.00469087554243; 0.00460851202014; 0.00459111251044
21.35; 0.00414299210966; 0.00457740833964; 0.00457646893656; 0.00469169098029; 0.00460835824474; 0.00459172253664
21.351; 0.00413688048369; 0.00457710221622; 0.00457617515076; 0.00469247096844; 0.00460820697939; 0.00459231091145
21.352; 0.00413082264757; 0.00457680605353; 0.00457589099772; 0.004693217287; 0.00460805817757; 0.00459287813715
21.353; 0.0041248186895; 0.00457651968833; 0.00457561631964; 0.00469393161012; 0.00460791179194; 0.00459342469542
21.354; 0.00411886870303; 0.00457624296255; 0.00457535096378; 0.00469461551174; 0.00460776777457; 0.00459395104844
21.355; 0.0041129727864; 0.00457597572311; 0.00457509478223; 0.00469527047108; 0.0046076260769; 0.00459445763975
21.356; 0.00410713104185; 0.00457571782155; 0.00457484763157; 0.00469589787789; 0.0046074866496; 0.004594944895
21.357; 0.00410134357526; 0.00457546911402; 0.00457460937282; 0.00469649903772; 0.00460734944269; 0.00459541322287
21.358; 0.00409561049562; 0.00457522946103; 0.00457437987128; 0.00469707517701; 0.00460721440557; 0.00459586301591
21.359; 0.0040899319144; 0.00457499872717; 0.00457415899613; 0.00469762744769; 0.00460708148684; 0.00459629465105
21.36; 0.00408430794524; 0.00457477678105; 0.00457394662046; 0.00469815693193; 0.00460695063443; 0.00459670849057
21.361; 0.00407945608197; 0.00457456349509; 0.00457374262105; 0.00469866464652; 0.00460682179559; 0.00459710488265
21.362; 0.00407878799999; 0.00457435874522; 0.00457354687804; 0.00469915154684; 0.00460669491674; 0.00459748416193
21.363; 0.004078788; 0.00457416241095; 0.00457335927501; 0.00469961853106; 0.00460656994364; 0.00459784665034
21.364; 0.004078788; 0.00457397437493; 0.00457317969859; 0.00470006644355; 0.0046064468212; 0.0045981926574
21.365; 0.00407878799999; 0.00457379452299; 0.00457300803845; 0.00470049607857; 0.00460632549356; 0.00459852248095
21.366; 0.004078788; 0.004573622744; 0.00457284418718; 0.00470090818356; 0.00460620590413; 0.00459883640766
21.367; 0.004078788; 0.00457345892954; 0.00457268803999; 0.00470130346203; 0.00460608799535; 0.00459913471336
21.368; 0.00407878799999; 0.00457330297395; 0.00457253949472; 0.0047016825766; 0.00460597170892; 0.00459941766364
21.369; 0.004078788; 0.0045731547742; 0.00457239845175; 0.00470204615171; 0.00460585698568; 0.0045996855143
21.37; 0.004078788; 0.0045730142296; 0.00457226481371; 0.00470239477597; 0.00460574376549; 0.0045999385116
21.371; 0.00407878799999; 0.00457288124188; 0.00457213848554; 0.00470272900465; 0.00460563198737; 0.00460017689279
21.372; 0.004078788; 0.00457275571506; 0.00457201937439; 0.00470304936188; 0.00460552158943; 0.00460040088649
21.373; 0.004078788; 0.00457263755519; 0.00457190738936; 0.00470335634249; 0.00460541250876; 0.00460061071286
21.374; 0.00407878799999; 0.00457252667044; 0.00457180244159; 0.00470365041412; 0.0046053046815; 0.00460080658412
21.375; 0.004078788; 0.004572422971; 0.00457170444415; 0.00470393201889; 0.00460519804283; 0.0046009887048
21.376; 0.004078788; 0.00457232636886; 0.00457161331184; 0.00470420157496; 0.00460509252685; 0.00460115727195
21.377; 0.00407878799999; 0.00457223677787; 0.00457152896126; 0.00470445947815; 0.0046049880666; 0.0046013124755
21.378; 0.004078788; 0.00457215411369; 0.00457145131077; 0.00470470610332; 0.00460488459416; 0.00460145449858
21.379; 0.004078788; 0.00457207829358; 0.00457138028023; 0.0047049418056; 0.00460478204036; 0.00460158351758
21.38; 0.00407878799999; 0.00457200923649; 0.00457131579115; 0.00470516692168; 0.00460468033497; 0.00460169970256
21.381; 0.004078788; 0.00457194686298; 0.00457125776659; 0.00470538177094; 0.00460457940666; 0.00460180321747
21.382; 0.004078788; 0.00457189109506; 0.00457120613101; 0.00470558665636; 0.00460447918282; 0.00460189422021
21.383; 0.00407878799999; 0.00457184185628; 0.00457116081034; 0.00470578186564; 0.00460437958967; 0.004601972863
21.384; 0.004078788; 0.00457179907166; 0.00457112173198; 0.00470596767206; 0.00460428055225; 0.00460203929254
21.385; 0.004078788; 0.00457176266756; 0.00457108882456; 0.00470614433517; 0.00460418199422; 0.00460209365008
21.386; 0.00407878799999; 0.00457173257175; 0.00457106201809; 0.00470631210174; 0.00460408383799; 0.00460213607173
21.387; 0.004078788; 0.00457170871336; 0.00457104124395; 0.00470647120642; 0.00460398600469; 0.00460216668866
21.388; 0.004078788; 0.00457169102276; 0.00457102643464; 0.00470662187231; 0.00460388841399; 0.00460218562706
21.389; 0.00407878799999; 0.00457167943164; 0.00457101752398; 0.00470676431167; 0.0046037909842; 0.00460219300849
21.39; 0.004078788; 0.00457167387297; 0.00457101444703; 0.00470689872656; 0.00460369363225; 0.00460218895
21.391; 0.00407878799999; 0.00457167428085; 0.00457101713994; 0.00470702530912; 0.00460359627348; 0.00460217356414
21.392; 0.004078788; 0.00457168059069; 0.00457102554014; 0.00470714424239; 0.00460349882188; 0.00460214695932
21.393; 0.004078788; 0.004571692739; 0.00457103958609; 0.0047072557005; 0.00460340118975; 0.00460210923969
21.394; 0.00407878799999; 0.00457171066347; 0.00457105921742; 0.00470735984923; 0.00460330328788; 0.00460206050548
21.395; 0.004078788; 0.00457173430296; 0.00457108437493; 0.00470745684646; 0.00460320502548; 0.00460200085306
21.396; 0.004078788; 0.0045717635974; 0.00457111500037; 0.00470754684237; 0.00460310631; 0.00460193037494
21.397; 0.00407878799999; 0.00457179848783; 0.00457115103664; 0.00470762997995; 0.00460300704726; 0.00460184916005
21.398; 0.004078788; 0.00457183891643; 0.00457119242774; 0.0047077063953; 0.00460290714135; 0.00460175729383
21.399; 0.004078788; 0.00457188482636; 0.00457123911859; 0.00470777621782; 0.00460280649451; 0.00460165485819
21.4; 0.00407878799999; 0.00457193616186; 0.00457129105517; 0.00470783957061; 0.00460270500717; 0.00460154193176
21.401; 0.004078788; 0.00457199286828; 0.00457134818454; 0.00470789657077; 0.00460260257796; 0.00460141859001
21.402; 0.004078788; 0.00457205489186; 0.00457141045463; 0.00470794732949; 0.00460249910346; 0.00460128490518
21.403; 0.00407878799999; 0.00457212217991; 0.00457147781439; 0.0047079919524; 0.00460239447836; 0.00460114094653
21.404; 0.004078788; 0.00457219468077; 0.00457155021379; 0.00470803053985; 0.00460228859535; 0.00460098678044
21.405; 0.004078788; 0.00457227234365; 0.00457162760364; 0.00470806318692; 0.00460218134497; 0.00460082247035
21.406; 0.00407878799999; 0.00457235511878; 0.00457170993571; 0.00470808998378; 0.00460207261569; 0.00460064807696
21.407; 0.004078788; 0.00457244295737; 0.00457179716275; 0.00470811101588; 0.00460196229385; 0.00460046365838
21.408; 0.004078788; 0.00457253581145; 0.00457188923831; 0.00470812636395; 0.00460185026346; 0.00460026927002
21.409; 0.00407878799999; 0.00457263363402; 0.00457198611686; 0.00470813610434; 0.00460173640631; 0.00460006496482
21.41; 0.004078788; 0.00457273637903; 0.00457208775379; 0.00470814030916; 0.00460162060189; 0.00459985079335
21.411; 0.004078788; 0.0045728440012; 0.00457219410525; 0.00470813904624; 0.00460150272721; 0.00459962680374
