simTimestamp; umbergerTotal_m0; umbergerTotal_m1; umbergerTotal_m2; umbergerTotal_m3; umbergerTotal_m4; umbergerTotal_m5 
19.745; 0.00459060434973; 0.00455655438828; 0.00455649568715; 0.00465334158119; 0.00452506377462; 0.00462474925864
19.746; 0.00439574330727; 0.00455672491334; 0.00455666314699; 0.00465284022975; 0.00452439989127; 0.00462438001824
19.747; 0.00425434735969; 0.00455689483639; 0.00455682999399; 0.00465233467829; 0.00452373127483; 0.00462401112328
19.748; 0.00425049813398; 0.00455706603873; 0.00455699825676; 0.00465182293841; 0.00452305566492; 0.00462363720668
19.749; 0.00419957016735; 0.0045572394615; 0.00455716889827; 0.00465130378843; 0.00452237199713; 0.00462325587522
19.75; 0.00433372932577; 0.00455741445436; 0.00455734118053; 0.0046507776839; 0.00452168108443; 0.00462286915943
19.751; 0.00462926820508; 0.00455758937793; 0.00455751332919; 0.0046502462204; 0.00452098491012; 0.0046224818848
19.752; 0.00440221629779; 0.00455776083177; 0.0045576817405; 0.00464971312473; 0.00452028755653; 0.00462210369046
19.753; 0.00429002201388; 0.00455793027983; 0.0045578480281; 0.00464917696999; 0.00451958723333; 0.00462173015007
19.754; 0.00458347433345; 0.00455809963647; 0.0045580142836; 0.00464863581003; 0.00451888156805; 0.00462135515241
19.755; 0.00439198133716; 0.00455826728286; 0.00455817876896; 0.00464809136458; 0.00451817259329; 0.0046209836936
19.756; 0.00433500595789; 0.00455843485125; 0.00455834323083; 0.00464754183166; 0.00451745833257; 0.00462061092678
19.757; 0.00439918661402; 0.00455860384275; 0.00455850927497; 0.00464698551285; 0.00451673692648; 0.00462023208425
19.758; 0.00425937324263; 0.00455877156315; 0.00455867396803; 0.00464642513204; 0.00451601181149; 0.00461985627884
19.759; 0.00440854546492; 0.00455893979639; 0.00455883925046; 0.00464585878506; 0.0045152807396; 0.0046194773857
19.76; 0.00432319770485; 0.004559107288; 0.00455900376321; 0.00464528774513; 0.00451454532868; 0.00461909965256
19.761; 0.00463383419784; 0.0045592759363; 0.00455916953281; 0.00464470981964; 0.00451380319242; 0.00461871699772
19.762; 0.00440157332882; 0.00455944195294; 0.00455933250185; 0.00464412916943; 0.00451305918776; 0.00461834188529
19.763; 0.00429971298075; 0.00455960657516; 0.00455949401811; 0.00464354447905; 0.00451231178012; 0.00461797007305
19.764; 0.0046049130179; 0.00455977154281; 0.00455965597177; 0.0046429538648; 0.0045115587518; 0.00461759520603
19.765; 0.00439624155874; 0.00455993506844; 0.00455981643626; 0.00464235925292; 0.00451080245844; 0.00461722362368
19.766; 0.00423710175405; 0.0045600983368; 0.00455997667514; 0.0046417592502; 0.00451004141247; 0.00461685146322
19.767; 0.00436858299653; 0.00456026296634; 0.00456013842398; 0.00464115196858; 0.00450927352058; 0.00461647288482
19.768; 0.00450282752277; 0.00456042802214; 0.00456030064024; 0.00464053822257; 0.00450850002677; 0.00461609191736
19.769; 0.00427832358956; 0.00456059233198; 0.00456046206884; 0.00463991927824; 0.00450772250146; 0.00461571265835
19.77; 0.00428642783512; 0.004560759174; 0.00456062621461; 0.00463929126287; 0.00450693661898; 0.00461532330342
19.771; 0.00455660112439; 0.00456092721351; 0.00456079159912; 0.00463865537774; 0.00450614413085; 0.0046149295977
19.772; 0.00436534461219; 0.00456109340449; 0.00456095496802; 0.00463801507293; 0.00450534912306; 0.0046145425184
19.773; 0.00439374281369; 0.00456126029662; 0.00456111907671; 0.00463736742025; 0.00450454821801; 0.00461415204279
19.774; 0.00425775033512; 0.00456142539283; 0.00456128124564; 0.00463671522224; 0.00450374480639; 0.00461376781039
19.775; 0.0043360755554; 0.00456159109678; 0.00456144408919; 0.00463605578327; 0.00450293569452; 0.00461337965069
19.776; 0.00463161664905; 0.00456175708447; 0.00456160723392; 0.0046353892829; 0.00450212132766; 0.00461298957768
19.777; 0.00439835679825; 0.00456192013961; 0.00456176725326; 0.00463471952779; 0.00450130615456; 0.00461260972361
19.778; 0.0042930064319; 0.00456208156592; 0.00456192557407; 0.00463404509873; 0.00450048849441; 0.00461223445996
19.779; 0.00456510849458; 0.00456224305787; 0.00456208404009; 0.00463336408815; 0.0044996660994; 0.00461185627872
19.78; 0.00436573961891; 0.00456240329847; 0.00456224122958; 0.00463267797467; 0.0044988408345; 0.00461148094945
19.781; 0.00439083415749; 0.00456256459962; 0.00456239961118; 0.00463198391548; 0.00449800953779; 0.00461109937728
19.782; 0.00433543217279; 0.00456272463344; 0.00456255666531; 0.00463128450733; 0.00449717546471; 0.00461072193586
19.783; 0.00427450907191; 0.00456288572516; 0.00456271490253; 0.00463057698447; 0.00449633543743; 0.00461033818673
